#Feeder,Feeder ID,Type,Nozzle,X,Y,Angle,Footprint,Value,Pick height,Pick delay,Place Height,Place Delay,Vacuum detection,Threshold,Vision Alignment,Speed,,,,,,,,,,,,
comp,3,1,C6,GRM155R60J106ME15D,C_0402_1005Metric_L,316.46,156.43,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C6,GRM033R61A105ME15D,C_0201_0603Metric_L,305.43,145.52,270.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C7,GRM033R61A105ME15D,C_0201_0603Metric_L,305.43,144.4,90.04,No,,,,,,,,,,,,,,,,,,,
comp,24,2,C8,GRM033R61A105ME15D,C_0201_0603Metric_L,306.89,146.28,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C10,10uF,C_0402_1005Metric_L,316.46,152.97,270.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,C10,GRM033R61C473KE84D,C_0201_0603Metric_L,312.12,140.94,270.04,Yes,,,,,,,,,,,,,,,,,,,
comp,24,2,C11,GRM033R61A105ME15D,C_0201_0603Metric_L,314.6,139.62,270.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C14,GRM155R60J106ME15D,C_0402_1005Metric_L,316.46,154.7,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C15,GRM033R61A104ME15D,C_0201_0603Metric_L,316.59,158.96,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C18,GRM033R61A104ME15D,C_0201_0603Metric_L,316.61,157.8,90.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C18,4.7uF,C_0402_1005Metric_L,312.87,141.25,90.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C19,GRM033R61A104ME15D,C_0201_0603Metric_L,312.73,143.37,270.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C20,GRM033R71A103KA01D,C_0201_0603Metric_L,312.13,143.38,270.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C21,GRM033R61A104ME15D,C_0201_0603Metric_L,310.96,143.27,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C22,GRM033R71A103KA01D,C_0201_0603Metric_L,310.96,143.89,180.04,No,,,,,,,,,,,,,,,,,,,
comp,25,1,C23,4.7uF,C_0402_1005Metric_L,314.21,140.61,180.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C24,GRM033R61A104ME15D,C_0201_0603Metric_L,313.93,142.01,180.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C25,GRM033R71A103KA01D,C_0201_0603Metric_L,313.93,141.4,180.04,No,,,,,,,,,,,,,,,,,,,
comp,3,1,C26,10uF,C_0402_1005Metric_L,310.57,139.88,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C27,GRM033R61A104ME15D,C_0201_0603Metric_L,310.27,141.2,0.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C28,GRM033R71A103KA01D,C_0201_0603Metric_L,310.27,140.59,0.04,No,,,,,,,,,,,,,,,,,,,
comp,26,2,C29,GRM033R61A104ME15D,C_0201_0603Metric_L,313.2,144.49,90.04,No,,,,,,,,,,,,,,,,,,,
comp,27,2,C30,GRM033R71A103KA01D,C_0201_0603Metric_L,312.59,144.5,90.04,No,,,,,,,,,,,,,,,,,,,
comp,32,3,D1,BAS316,SOD_323_250X125X110L30X32L,291.75,173.77,180.04,No,,,,,,,,,,,,,,,,,,,
comp,70,4,D2,LXZ1-PB01,LED_LXZ1_PR01_L,297.33,172.33,90.04,No,,,,,,,,,,,,,,,,,,,
comp,1,1,L1,ADL3225V-470MT-TL000,L_1210_3225Metric_L,306.24,141.63,90.04,Yes,,,,,,,,,,,,,,,,,,,
comp,31,3,L1,LQM18PN3R3MGHD,L_0603_1608Metric_L,292.49,171.79,90.04,No,,,,,,,,,,,,,,,,,,,
comp,34,1,L2,BLM15HD102SN1D,L_0402_1005Metric,306.5,139.04,0.04,No,,,,,,,,,,,,,,,,,,,
